lon,lat,FloorID,BuildingID,locID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,pos_loc,SectionID,x,y
-7427.691685821862,4864891.7330770185,0,1,249,1,7,6,1371716094,,,263.64671417698173,145.9880610471591
-7422.2589999996135,4864895.579300001,0,1,237,2,7,6,1371715944,,,269.0793999992302,149.83428402990103
-7432.243842069059,4864893.576495245,0,1,227,1,7,6,1371716219,,,259.09455792978497,147.83147927373648
-7427.868400000036,4864896.747000001,0,1,227,2,7,6,1371716138,,,263.4699999988079,151.00198403000832
-7431.1464033201355,4864886.352100247,0,1,228,1,7,6,1371716323,,,260.19199667870816,140.60708427522331
-7439.661806236952,4864890.837819621,0,1,230,1,7,6,1371716445,,,251.676593761892,145.09280364960432
-7435.76581665501,4864887.900243476,0,1,229,1,7,6,1371716364,,,255.57258334383368,142.15522750467062
-7435.9902000017455,4864891.204000004,0,1,229,2,7,6,1371716389,,,255.34819999709816,145.45898403227332
-7436.1229000017065,4864891.476599999,0,1,230,2,7,6,1371716413,,,255.2154999971372,145.73158402740955
-7426.483600001782,4864899.974799998,0,1,238,2,7,6,1371716584,,,264.8547999970615,154.22978402674195
-7436.454791653901,4864896.600603372,0,1,231,1,7,6,1371716512,,,254.8836083449424,150.855587400496
-7429.617124881595,4864899.692378685,0,1,238,1,7,6,1371716616,,,261.7212751172483,153.94736271351576
-7424.407800000161,4864901.759999998,0,1,235,2,7,6,1371716729,,,266.93059999868274,156.01498402655125
-7458.381099998952,4864852.149700001,1,1,215,2,7,6,1371720034,,,232.9572999998918,106.40468402951956
-7469.88919999823,4864815.057400003,1,1,209,2,7,6,1371720202,,,221.449200000614,69.31238403171301
-7460.767900001259,4864810.030100003,1,1,208,2,7,6,1371720242,,,230.5704999975851,64.28508403152227
-7435.137299999595,4864861.7101000035,1,1,201,2,7,6,1371720403,,,256.201099999249,115.96508403215557
-7423.060899998993,4864877.686099999,1,1,202,2,7,6,1371720481,,,268.277499999851,131.94108402729034
-7453.170400001109,4864828.667000003,1,1,207,2,7,6,1371720331,,,238.16799999773502,82.92198403179646
-7457.755499999971,4864815.285700001,1,1,207,2,7,6,1371720290,,,233.58289999887256,69.54068402945995
-7417.502300001681,4864893.0326000005,1,1,203,2,7,6,1371720578,,,273.8360999971628,147.2875840291381
-7408.714525613936,4864892.911716394,1,1,203,1,7,6,1371720608,,,282.62387438490805,147.1667004227638
-7414.916941028088,4864881.27501066,1,1,202,1,7,6,1371720516,,,276.4214589707553,135.52999468892813
-7422.2589999996135,4864895.579400003,1,1,204,2,7,6,1371720663,,,269.0793999992302,149.83438403159383
-7435.067499998958,4864878.1545,1,1,206,2,7,6,1371720828,,,256.27089999988584,132.40948402881622
-7439.624499998987,4864864.1263,1,1,206,2,7,6,1371720869,,,251.71389999985686,118.3812840282917
-7432.44810000062,4864883.152999997,1,1,205,2,7,6,1371720792,,,258.8902999982238,137.40798402577641
-7427.111388426274,4864903.13028191,1,1,204,1,7,6,1371720697,,,264.22701157256955,157.38526593893766
-7391.930192384871,4864841.240641913,1,2,143,1,7,6,1371721420,,,299.408207613973,95.49562594201416
-7391.930192384871,4864841.240641913,1,2,143,1,7,6,1371721398,,,299.408207613973,95.49562594201416
-7383.670200001447,4864842.180799998,1,2,101,2,7,6,1371721623,,,307.6681999973971,96.4357840269804
-7374.347500000149,4864845.604699999,1,2,115,2,7,6,1371721768,,,316.9908999986946,99.85968402773142
-7374.897300001234,4864855.5392,1,2,105,2,7,6,1371721731,,,316.4410999976098,109.79418402910231
-7379.799400001764,4864849.157899998,1,2,103,2,7,6,1371721687,,,311.5389999970794,103.41288402676581
-7381.686900001019,4864845.7553,1,2,102,2,7,6,1371721653,,,309.65149999782443,100.01028402894735
-7376.631799999624,4864855.0896999985,1,2,104,2,7,6,1371721893,,,314.70659999922015,109.34468402713536
-7372.802999999374,4864849.302699998,1,2,106,2,7,6,1371721965,,,318.53539999946946,103.55768402665855
-7377.078269988298,4864842.961438999,1,2,115,1,7,6,1371721929,,,314.26013001054525,97.2164230272174
-7376.317116655409,4864861.7561028525,1,2,105,1,7,6,1371721859,,,315.0212833434344,116.01108688116074
-7355.502279676497,4864846.027787848,1,2,108,1,7,6,1371722113,,,335.8361203223467,100.28277187701315
-7359.192999999971,4864841.751800002,1,2,108,2,7,6,1371722071,,,332.14539999887256,96.0067840302363
-7363.986104570329,4864850.150565037,1,2,107,1,7,6,1371722034,,,327.35229542851454,104.40554906520993
-7352.348799999803,4864837.9547000015,1,2,109,2,7,6,1371722149,,,338.98959999904037,92.20968403015286
-7349.546000000089,4864836.3998000035,1,2,110,2,7,6,1371722252,,,341.7923999987542,90.65478403214365
-7337.716099999845,4864825.2817,1,2,125,2,7,6,1371722558,,,353.62229999899864,79.53668402880429
-7332.154229257256,4864832.493940249,1,2,111,1,7,6,1371722381,,,359.18417074158793,86.74892427772284
-7338.2590398825705,4864821.407184206,1,2,125,1,7,6,1371722581,,,353.0793601162732,75.66216823458672
-7338.857999999076,4864825.9152000025,1,2,124,2,7,6,1371722532,,,352.48039999976754,80.17018403112887
-7341.63542748615,4864823.280540034,1,2,124,1,7,6,1371722425,,,349.7029725126941,77.53552406281233
-7323.550653945655,4864827.719507538,1,2,112,1,7,6,1371722753,,,367.78774605318887,81.97449156641959
-7323.550653945655,4864827.719507538,1,2,112,1,7,6,1371722772,,,367.78774605318887,81.97449156641959
-7317.617266863584,4864809.973069936,1,2,131,1,7,6,1371722925,,,373.72113313526006,64.22805396467447
-7303.794295821339,4864812.44148691,1,2,114,1,7,6,1371723009,,,387.54410417750483,66.69647093862295
-7309.849300000817,4864812.695299998,1,2,114,2,7,6,1371722973,,,381.4890999980272,66.95028402656317
-7311.919399999082,4864808.963799998,1,2,132,2,7,6,1371723051,,,379.41899999976164,63.21878402680159
-7315.743400000036,4864802.071500003,1,2,134,2,7,6,1371723139,,,375.5949999988079,56.32648403197527
-7312.662200000137,4864807.624899998,1,2,133,2,7,6,1371723082,,,378.6761999987066,61.87988402694464
-7318.341099999845,4864814.532499999,1,2,130,2,7,6,1371723309,,,372.99729999899864,68.78748402744532
-7312.58323821798,4864797.2368749315,1,2,135,1,7,6,1371723233,,,378.75516178086406,51.49185896012932
-7324.080699998885,4864817.717,1,2,129,2,7,6,1371723340,,,367.25769999995833,71.97198402881622
-7310.700860090554,4864800.670677118,1,2,134,1,7,6,1371723191,,,380.6375399082898,54.92566114664078
-7330.786899998784,4864821.437299997,1,2,127,2,7,6,1371723574,,,360.55150000005966,75.69228402525188
-7325.23409999907,4864818.356799996,1,2,128,2,7,6,1371723517,,,366.1042999997735,72.6117840250954
-7327.959273736924,4864815.692792743,1,2,128,1,7,6,1371723611,,,363.3791262619197,69.94777677208185
-7332.1088000014415,4864822.170999996,1,2,126,2,7,6,1371723774,,,359.2295999974021,76.42598402500154
-7345.42330000177,4864829.557700002,1,2,123,2,7,6,1371723894,,,345.91509999707336,83.81268403027207
-7332.1088000014415,4864822.170999996,1,2,126,2,7,6,1371723696,,,359.2295999974021,76.42598402500154
-7352.520300000906,4864833.494800001,1,2,122,2,7,6,1371724109,,,338.8180999979377,87.74978403002024
-7360.497299998999,4864837.920500003,1,2,119,2,7,6,1371724214,,,330.841099999845,92.17548403143884
-7367.458799999206,4864841.782799996,1,2,117,2,7,6,1371724321,,,323.8795999996373,96.03778402507305
-7366.242400001734,4864841.108000003,1,2,118,2,7,6,1371724292,,,325.09599999711014,95.36298403143884
-7359.331099998206,4864837.273500003,1,2,120,2,7,6,1371724178,,,332.0073000006377,91.52848403155805
-7390.734700001776,4864835.035099998,1,2,141,2,7,6,1371724585,,,300.60369999706745,89.2900840267539
-7317.651000000534,4864794.628600001,1,2,137,2,7,6,1371724801,,,373.68739999831,48.883584029972546
-7373.052799999716,4864844.886500001,1,2,116,2,7,6,1371724352,,,318.2855999991279,99.14148402959108
-7394.577824883163,4864836.924705662,1,2,140,1,7,6,1371724641,,,296.7605751156807,91.1796896904707
-7313.731119778006,4864792.063410872,1,2,136,1,7,6,1371724857,,,377.6072802208373,46.31839490029961
-7317.012499999255,4864795.1489999965,1,2,136,2,7,6,1371724836,,,374.3258999995888,49.40398402512074
-7454.239100001751,4864829.266000004,0,1,202,2,7,6,1371714007,,,237.09929999709308,83.52098403219135
-7466.445299256593,4864859.364375353,0,1,10,1,7,6,1371713921,,,224.89310074225068,113.6193593814969
-7445.557873841374,4864826.589670561,0,1,202,1,7,6,1371714056,,,245.7805261574695,80.84465458989143
-7445.557873841374,4864826.589670561,0,1,202,1,7,6,1371714155,,,245.7805261574695,80.84465458989143
-7445.557873841374,4864826.589670561,0,1,202,1,7,6,1371714124,,,245.7805261574695,80.84465458989143
-7445.557873841374,4864826.589670561,0,1,202,1,7,6,1371714191,,,245.7805261574695,80.84465458989143
-7445.557873841374,4864826.589670561,0,1,202,1,7,6,1371714085,,,245.7805261574695,80.84465458989143
-7457.665500000118,4864823.609999999,0,1,247,2,7,6,1371714679,,,233.67289999872537,77.86498402804136
-7450.481994569302,4864817.724448785,0,1,247,1,7,6,1371714720,,,240.8564054295421,71.97943281382322
-7458.381099998952,4864852.149700001,0,1,213,2,7,6,1371715006,,,232.9572999998918,106.40468402951956
-7450.481994569302,4864817.724448785,0,1,247,1,7,6,1371714832,,,240.8564054295421,71.97943281382322
-7439.624499998987,4864864.1263,0,1,222,2,7,6,1371715085,,,251.71389999985686,118.3812840282917
-7450.481994569302,4864817.724448785,0,1,247,1,7,6,1371714800,,,240.8564054295421,71.97943281382322
-7441.9341934248805,4864872.437265873,0,1,222,1,7,6,1371715136,,,249.4042065739632,126.69224990159272
-7425.661100000143,4864873.132700004,0,1,216,2,7,6,1371715325,,,265.6772999987006,127.38768403232098
-7426.938324466348,4864864.108050242,0,1,216,1,7,6,1371715261,,,264.400075532496,118.36303427070379
-7404.491683006287,4864890.4166426435,0,1,244,1,7,6,1371715833,,,286.84671699255705,144.67162667214868
-7435.067499998958,4864878.1545,0,1,222,2,7,6,1371715452,,,256.27089999988584,132.40948402881622
-7423.060899998993,4864877.686099999,0,1,246,2,7,6,1371715525,,,268.277499999851,131.94108402729034
-7422.2589999996135,4864895.579300001,0,1,237,2,7,6,1371715946,,,269.0793999992302,149.83428402990103
-7410.026599999516,4864887.749600002,0,1,244,2,7,6,1371715896,,,281.3117999993274,142.00458403024822
-7424.804142381996,4864898.435409412,0,1,237,1,7,6,1371715990,,,266.5342576168477,152.69039344042542
-7427.868400000036,4864896.747000001,0,1,227,2,7,6,1371716139,,,263.4699999988079,151.00198403000832
-7426.627799998969,4864896.057800001,0,1,249,2,7,6,1371716033,,,264.71059999987483,150.3127840301022
-7431.1464033201355,4864886.352100247,0,1,228,1,7,6,1371716324,,,260.19199667870816,140.60708427522331
-7435.9902000017455,4864891.204000004,0,1,229,2,7,6,1371716390,,,255.34819999709816,145.45898403227332
-7432.574799999595,4864889.443000004,0,1,228,2,7,6,1371716298,,,258.763599999249,143.6979840323329
-7436.454791653901,4864896.600603372,0,1,231,1,7,6,1371716513,,,254.8836083449424,150.855587400496
-7426.483600001782,4864899.974799998,0,1,238,2,7,6,1371716586,,,264.8547999970615,154.22978402674195
-7439.661806236952,4864890.837819621,0,1,230,1,7,6,1371716447,,,251.676593761892,145.09280364960432
-7436.1229000017065,4864891.476599999,0,1,230,2,7,6,1371716414,,,255.2154999971372,145.73158402740955
-7429.617124881595,4864899.692378685,0,1,238,1,7,6,1371716666,,,261.7212751172483,153.94736271351576
-7425.728100001811,4864901.3354,0,1,239,2,7,6,1371716693,,,265.6102999970326,155.59038402885201
-7429.617124881595,4864899.692378685,0,1,238,1,7,6,1371716618,,,261.7212751172483,153.94736271351576
-7466.963700000197,4864820.413199998,1,1,210,2,7,6,1371720169,,,224.37469999864697,74.66818402707577
-7469.88919999823,4864815.057400003,1,1,209,2,7,6,1371720203,,,221.449200000614,69.31238403171301
-7457.755499999971,4864815.285700001,1,1,207,2,7,6,1371720291,,,233.58289999887256,69.54068402945995
-7453.170400001109,4864828.667000003,1,1,207,2,7,6,1371720333,,,238.16799999773502,82.92198403179646
-7460.767900001259,4864810.030100003,1,1,208,2,7,6,1371720243,,,230.5704999975851,64.28508403152227
-7435.137299999595,4864861.7101000035,1,1,201,2,7,6,1371720405,,,256.201099999249,115.96508403215557
-7423.060899998993,4864877.686099999,1,1,202,2,7,6,1371720482,,,268.277499999851,131.94108402729034
-7408.714525613936,4864892.911716394,1,1,203,1,7,6,1371720610,,,282.62387438490805,147.1667004227638
-7414.916941028088,4864881.27501066,1,1,202,1,7,6,1371720517,,,276.4214589707553,135.52999468892813
-7417.502300001681,4864893.0326000005,1,1,203,2,7,6,1371720580,,,273.8360999971628,147.2875840291381
-7422.2589999996135,4864895.579400003,1,1,204,2,7,6,1371720664,,,269.0793999992302,149.83438403159383
-7391.930192384871,4864841.240641913,1,2,143,1,7,6,1371721399,,,299.408207613973,95.49562594201416
-7391.930192384871,4864841.240641913,1,2,143,1,7,6,1371721421,,,299.408207613973,95.49562594201416
-7390.184700001031,4864838.919100001,1,2,143,2,7,6,1371721360,,,301.1536999978125,93.17408403009176
-7381.686900001019,4864845.7553,1,2,102,2,7,6,1371721655,,,309.65149999782443,100.01028402894735
-7379.799400001764,4864849.157899998,1,2,103,2,7,6,1371721688,,,311.5389999970794,103.41288402676581
-7377.078269988298,4864842.961438999,1,2,115,1,7,6,1371721930,,,314.26013001054525,97.2164230272174
-7376.631799999624,4864855.0896999985,1,2,104,2,7,6,1371721894,,,314.70659999922015,109.34468402713536
-7376.317116655409,4864861.7561028525,1,2,105,1,7,6,1371721860,,,315.0212833434344,116.01108688116074
-7376.317116655409,4864861.7561028525,1,2,105,1,7,6,1371721822,,,315.0212833434344,116.01108688116074
-7366.037799999118,4864845.549400002,1,2,107,2,7,6,1371722001,,,325.3005999997258,99.8043840304017
-7363.986104570329,4864850.150565037,1,2,107,1,7,6,1371722035,,,327.35229542851454,104.40554906520993
-7352.348799999803,4864837.9547000015,1,2,109,2,7,6,1371722151,,,338.98959999904037,92.20968403015286
-7353.466112487018,4864840.961771078,1,2,109,1,7,6,1371722213,,,337.8722875118256,95.21675510704516
-7349.546000000089,4864836.3998000035,1,2,110,2,7,6,1371722307,,,341.7923999987542,90.65478403214365
-7341.63542748615,4864823.280540034,1,2,124,1,7,6,1371722427,,,349.7029725126941,77.53552406281233
-7336.2989999987185,4864829.050399996,1,2,111,2,7,6,1371722349,,,355.0394000001252,83.30538402497768
-7332.154229257256,4864832.493940249,1,2,111,1,7,6,1371722382,,,359.18417074158793,86.74892427772284
-7337.716099999845,4864825.2817,1,2,125,2,7,6,1371722559,,,353.62229999899864,79.53668402880429
-7338.857999999076,4864825.9152000025,1,2,124,2,7,6,1371722533,,,352.48039999976754,80.17018403112887
-7338.2590398825705,4864821.407184206,1,2,125,1,7,6,1371722582,,,353.0793601162732,75.66216823458672
-7323.550653945655,4864827.719507538,1,2,112,1,7,6,1371722753,,,367.78774605318887,81.97449156641959
-7316.906800001859,4864818.291699998,1,2,113,2,7,6,1371722788,,,374.43159999698486,72.54668402671814
-7317.617266863584,4864809.973069936,1,2,131,1,7,6,1371722926,,,373.72113313526006,64.22805396467447
-7309.849300000817,4864812.695299998,1,2,114,2,7,6,1371722975,,,381.4890999980272,66.95028402656317
-7311.919399999082,4864808.963799998,1,2,132,2,7,6,1371723053,,,379.41899999976164,63.21878402680159
-7303.794295821339,4864812.44148691,1,2,114,1,7,6,1371723010,,,387.54410417750483,66.69647093862295
-7308.779111966491,4864804.134827018,1,2,133,1,7,6,1371723108,,,382.5592880323529,58.38981104642153
-7315.743400000036,4864802.071500003,1,2,134,2,7,6,1371723141,,,375.5949999988079,56.32648403197527
-7310.700860090554,4864800.670677118,1,2,134,1,7,6,1371723170,,,380.6375399082898,54.92566114664078
-7324.080699998885,4864817.717,1,2,129,2,7,6,1371723341,,,367.25769999995833,71.97198402881622
-7318.341099999845,4864814.532499999,1,2,130,2,7,6,1371723310,,,372.99729999899864,68.78748402744532
-7312.58323821798,4864797.2368749315,1,2,135,1,7,6,1371723234,,,378.75516178086406,51.49185896012932
-7310.700860090554,4864800.670677118,1,2,134,1,7,6,1371723193,,,380.6375399082898,54.92566114664078
-7330.786899998784,4864821.437299997,1,2,127,2,7,6,1371723575,,,360.55150000005966,75.69228402525188
-7325.23409999907,4864818.356799996,1,2,128,2,7,6,1371723518,,,366.1042999997735,72.6117840250954
-7324.582886133344,4864813.8198470175,1,2,129,1,7,6,1371723377,,,366.7555138654998,68.07483104616404
-7345.42330000177,4864829.557700002,1,2,123,2,7,6,1371723896,,,345.91509999707336,83.81268403027207
-7352.520300000906,4864833.494800001,1,2,122,2,7,6,1371724110,,,338.8180999979377,87.74978403002024
-7332.1088000014415,4864822.170999996,1,2,126,2,7,6,1371723775,,,359.2295999974021,76.42598402500154
-7353.723400000484,4864834.1625000015,1,2,121,2,7,6,1371724144,,,337.61499999835996,88.41748403012753
-7366.242400001734,4864841.108000003,1,2,118,2,7,6,1371724293,,,325.09599999711014,95.36298403143884
-7360.497299998999,4864837.920500003,1,2,119,2,7,6,1371724217,,,330.841099999845,92.17548403143884
-7367.458799999206,4864841.782799996,1,2,117,2,7,6,1371724322,,,323.8795999996373,96.03778402507305
-7390.734700001776,4864835.035099998,1,2,141,2,7,6,1371724586,,,300.60369999706745,89.2900840267539
-7394.577824883163,4864836.924705662,1,2,140,1,7,6,1371724642,,,296.7605751156807,91.1796896904707
-7474.5538000017405,4864866.856399998,0,1,9,2,7,6,1371713700,,,216.7845999971032,121.11138402670622
-7317.651000000534,4864794.628600001,1,2,137,2,7,6,1371724803,,,373.68739999831,48.883584029972546
-7317.012499999255,4864795.1489999965,1,2,136,2,7,6,1371724832,,,374.3258999995888,49.40398402512074
-7313.731119778006,4864792.063410872,1,2,136,1,7,6,1371724859,,,377.6072802208373,46.31839490029961
-7466.445299256593,4864859.364375353,0,1,10,1,7,6,1371713922,,,224.89310074225068,113.6193593814969
-7454.239100001751,4864829.266000004,0,1,202,2,7,6,1371714009,,,237.09929999709308,83.52098403219135
-7469.871500000358,4864864.364799999,0,1,10,2,7,6,1371713772,,,221.46689999848599,118.61978402733804
-7445.557873841374,4864826.589670561,0,1,202,1,7,6,1371714058,,,245.7805261574695,80.84465458989143
-7445.557873841374,4864826.589670561,0,1,202,1,7,6,1371714087,,,245.7805261574695,80.84465458989143
-7445.557873841374,4864826.589670561,0,1,202,1,7,6,1371714125,,,245.7805261574695,80.84465458989143
-7445.557873841374,4864826.589670561,0,1,202,1,7,6,1371714219,,,245.7805261574695,80.84465458989143
-7456.977499999107,4864830.765100002,0,1,203,2,7,6,1371714262,,,234.36089999973686,85.02008403092624
-7460.279699999839,4864824.969700001,0,1,248,2,7,6,1371714330,,,231.0586999990046,79.22468402981758
-7450.481994569302,4864817.724448785,0,1,247,1,7,6,1371714722,,,240.8564054295421,71.97943281382322
-7468.870245195925,4864827.937682956,0,1,248,1,7,6,1371714448,,,222.46815480291843,82.19266698509455
-7457.665500000118,4864823.609999999,0,1,247,2,7,6,1371714681,,,233.67289999872537,77.86498402804136
-7468.870245195925,4864827.937682956,0,1,248,1,7,6,1371714524,,,222.46815480291843,82.19266698509455
-7450.481994569302,4864817.724448785,0,1,247,1,7,6,1371714802,,,240.8564054295421,71.97943281382322
-7435.137299999595,4864861.7101000035,0,1,216,2,7,6,1371715220,,,256.201099999249,115.96508403215557
-7425.661100000143,4864873.132700004,0,1,216,2,7,6,1371715326,,,265.6772999987006,127.38768403232098
-7441.9341934248805,4864872.437265873,0,1,222,1,7,6,1371715137,,,249.4042065739632,126.69224990159272
-7410.692299999297,4864890.038199998,0,1,243,2,7,6,1371715721,,,280.646099999547,144.29318402707574
-7423.060899998993,4864877.686099999,0,1,246,2,7,6,1371715526,,,268.277499999851,131.94108402729034
-7435.067499998958,4864878.1545,0,1,222,2,7,6,1371715454,,,256.27089999988584,132.40948402881622
-7404.491683006287,4864890.4166426435,0,1,244,1,7,6,1371715835,,,286.84671699255705,144.67162667214868
-7404.491683006287,4864890.4166426435,0,1,244,1,7,6,1371715861,,,286.84671699255705,144.67162667214868
-7410.026599999516,4864887.749600002,0,1,244,2,7,6,1371715897,,,281.3117999993274,142.00458403024822
-7424.804142381996,4864898.435409412,0,1,237,1,7,6,1371715992,,,266.5342576168477,152.69039344042542
-7426.627799998969,4864896.057800001,0,1,249,2,7,6,1371716035,,,264.71059999987483,150.3127840301022
-7432.243842069059,4864893.576495245,0,1,227,1,7,6,1371716221,,,259.09455792978497,147.83147927373648
-7427.868400000036,4864896.747000001,0,1,227,2,7,6,1371716141,,,263.4699999988079,151.00198403000832
-7432.574799999595,4864889.443000004,0,1,228,2,7,6,1371716299,,,258.763599999249,143.6979840323329
-7435.76581665501,4864887.900243476,0,1,229,1,7,6,1371716366,,,255.57258334383368,142.15522750467062
-7435.9902000017455,4864891.204000004,0,1,229,2,7,6,1371716392,,,255.34819999709816,145.45898403227332
-7436.1229000017065,4864891.476599999,0,1,230,2,7,6,1371716416,,,255.2154999971372,145.73158402740955
-7425.728100001811,4864901.3354,0,1,239,2,7,6,1371716695,,,265.6102999970326,155.59038402885201
-7426.483600001782,4864899.974799998,0,1,238,2,7,6,1371716588,,,264.8547999970615,154.22978402674195
-7424.407800000161,4864901.759999998,0,1,235,2,7,6,1371716733,,,266.93059999868274,156.01498402655125
-7429.617124881595,4864899.692378685,0,1,238,1,7,6,1371716619,,,261.7212751172483,153.94736271351576
-7429.617124881595,4864899.692378685,0,1,238,1,7,6,1371716660,,,261.7212751172483,153.94736271351576
-7458.381099998952,4864852.149700001,1,1,215,2,7,6,1371720037,,,232.9572999998918,106.40468402951956
-7469.88919999823,4864815.057400003,1,1,209,2,7,6,1371720205,,,221.449200000614,69.31238403171301
-7466.963700000197,4864820.413199998,1,1,210,2,7,6,1371720171,,,224.37469999864697,74.66818402707577
-7435.137299999595,4864861.7101000035,1,1,201,2,7,6,1371720406,,,256.201099999249,115.96508403215557
-7460.767900001259,4864810.030100003,1,1,208,2,7,6,1371720245,,,230.5704999975851,64.28508403152227
-7457.755499999971,4864815.285700001,1,1,207,2,7,6,1371720293,,,233.58289999887256,69.54068402945995
-7453.170400001109,4864828.667000003,1,1,207,2,7,6,1371720334,,,238.16799999773502,82.92198403179646
-7423.060899998993,4864877.686099999,1,1,202,2,7,6,1371720484,,,268.277499999851,131.94108402729034
-7417.502300001681,4864893.0326000005,1,1,203,2,7,6,1371720581,,,273.8360999971628,147.2875840291381
-7425.661100000143,4864873.132700004,1,1,201,2,7,6,1371720446,,,265.6772999987006,127.38768403232098
-7408.714525613936,4864892.911716394,1,1,203,1,7,6,1371720611,,,282.62387438490805,147.1667004227638
-7414.916941028088,4864881.27501066,1,1,202,1,7,6,1371720519,,,276.4214589707553,135.52999468892813
-7427.111388426274,4864903.13028191,1,1,204,1,7,6,1371720700,,,264.22701157256955,157.38526593893766
-7435.067499998958,4864878.1545,1,1,206,2,7,6,1371720831,,,256.27089999988584,132.40948402881622
-7391.930192384871,4864841.240641913,1,2,143,1,7,6,1371721423,,,299.408207613973,95.49562594201416
-7391.930192384871,4864841.240641913,1,2,143,1,7,6,1371721401,,,299.408207613973,95.49562594201416
-7374.897300001234,4864855.5392,1,2,105,2,7,6,1371721734,,,316.4410999976098,109.79418402910231
-7381.686900001019,4864845.7553,1,2,102,2,7,6,1371721656,,,309.65149999782443,100.01028402894735
-7379.799400001764,4864849.157899998,1,2,103,2,7,6,1371721690,,,311.5389999970794,103.41288402676581
-7376.631799999624,4864855.0896999985,1,2,104,2,7,6,1371721895,,,314.70659999922015,109.34468402713536
-7376.317116655409,4864861.7561028525,1,2,105,1,7,6,1371721862,,,315.0212833434344,116.01108688116074
-7377.078269988298,4864842.961438999,1,2,115,1,7,6,1371721932,,,314.26013001054525,97.2164230272174
-7372.802999999374,4864849.302699998,1,2,106,2,7,6,1371721968,,,318.53539999946946,103.55768402665855
-7359.192999999971,4864841.751800002,1,2,108,2,7,6,1371722071,,,332.14539999887256,96.0067840302363
-7363.986104570329,4864850.150565037,1,2,107,1,7,6,1371722037,,,327.35229542851454,104.40554906520993
-7349.546000000089,4864836.3998000035,1,2,110,2,7,6,1371722309,,,341.7923999987542,90.65478403214365
-7336.2989999987185,4864829.050399996,1,2,111,2,7,6,1371722351,,,355.0394000001252,83.30538402497768
-7337.716099999845,4864825.2817,1,2,125,2,7,6,1371722561,,,353.62229999899864,79.53668402880429
-7341.63542748615,4864823.280540034,1,2,124,1,7,6,1371722428,,,349.7029725126941,77.53552406281233
-7332.154229257256,4864832.493940249,1,2,111,1,7,6,1371722384,,,359.18417074158793,86.74892427772284
-7327.929099999366,4864824.406999998,1,2,112,2,7,6,1371722632,,,363.4092999994773,78.66198402643205
-7323.550653945655,4864827.719507538,1,2,112,1,7,6,1371722753,,,367.78774605318887,81.97449156641959
-7316.906800001859,4864818.291699998,1,2,113,2,7,6,1371722789,,,374.43159999698486,72.54668402671814
-7338.2590398825705,4864821.407184206,1,2,125,1,7,6,1371722584,,,353.0793601162732,75.66216823458672
-7303.794295821339,4864812.44148691,1,2,114,1,7,6,1371723012,,,387.54410417750483,66.69647093862295
-7317.617266863584,4864809.973069936,1,2,131,1,7,6,1371722928,,,373.72113313526006,64.22805396467447
-7316.86719999835,4864813.714900002,1,2,131,2,7,6,1371722895,,,374.47120000049375,67.96988403052093
-7309.849300000817,4864812.695299998,1,2,114,2,7,6,1371722976,,,381.4890999980272,66.95028402656317
-7312.662200000137,4864807.624899998,1,2,133,2,7,6,1371723088,,,378.6761999987066,61.87988402694464
-7311.919399999082,4864808.963799998,1,2,132,2,7,6,1371723054,,,379.41899999976164,63.21878402680159
-7308.779111966491,4864804.134827018,1,2,133,1,7,6,1371723110,,,382.5592880323529,58.38981104642153
-7316.4574000015855,4864800.7843,1,2,135,2,7,6,1371723269,,,374.88099999725824,55.03928402904421
-7310.700860090554,4864800.670677118,1,2,134,1,7,6,1371723194,,,380.6375399082898,54.92566114664078
-7318.341099999845,4864814.532499999,1,2,130,2,7,6,1371723312,,,372.99729999899864,68.78748402744532
-7324.080699998885,4864817.717,1,2,129,2,7,6,1371723343,,,367.25769999995833,71.97198402881622
-7330.786899998784,4864821.437299997,1,2,127,2,7,6,1371723577,,,360.55150000005966,75.69228402525188
-7325.23409999907,4864818.356799996,1,2,128,2,7,6,1371723520,,,366.1042999997735,72.6117840250954
-7327.959273736924,4864815.692792743,1,2,128,1,7,6,1371723614,,,363.3791262619197,69.94777677208185
-7345.42330000177,4864829.557700002,1,2,123,2,7,6,1371723897,,,345.91509999707336,83.81268403027207
-7352.520300000906,4864833.494800001,1,2,122,2,7,6,1371724112,,,338.8180999979377,87.74978403002024
-7366.242400001734,4864841.108000003,1,2,118,2,7,6,1371724280,,,325.09599999711014,95.36298403143884
-7366.242400001734,4864841.108000003,1,2,118,2,7,6,1371724295,,,325.09599999711014,95.36298403143884
-7394.577824883163,4864836.924705662,1,2,140,1,7,6,1371724644,,,296.7605751156807,91.1796896904707
-7367.458799999206,4864841.782799996,1,2,117,2,7,6,1371724324,,,323.8795999996373,96.03778402507305
-7373.052799999716,4864844.886500001,1,2,116,2,7,6,1371724355,,,318.2855999991279,99.14148402959108
-7390.734700001776,4864835.035099998,1,2,141,2,7,6,1371724588,,,300.60369999706745,89.2900840267539
-7317.651000000534,4864794.628600001,1,2,137,2,7,6,1371724804,,,373.68739999831,48.883584029972546
-7313.731119778006,4864792.063410872,1,2,136,1,7,6,1371724860,,,377.6072802208373,46.31839490029961
-7469.871500000358,4864864.364799999,0,1,10,2,7,6,1371713773,,,221.46689999848599,118.61978402733804
